234.000	1.69363	-3.43674
236.000	1.70027	-3.42520
238.000	1.68955	-3.43865
240.000	1.68209	-3.45175
242.000	1.67916	-3.46000
244.000	1.68311	-3.51011
246.000	1.68258	-3.56351
248.000	1.68432	-3.62043
250.000	1.69492	-3.68030
252.000	1.71159	-3.74609
254.000	1.73575	-3.82204
256.000	1.74741	-3.90751
258.000	1.77825	-3.99607
260.000	1.80576	-4.09502
262.000	1.84740	-4.20295
264.000	1.90089	-4.31412
266.000	1.96679	-4.44308
268.000	2.04371	-4.58143
270.000	2.15406	-4.72433
272.000	2.29679	-4.86819
274.000	2.46614	-4.99711
276.000	2.65159	-5.11220
278.000	2.87105	-5.20665
280.000	3.09979	-5.27456
282.000	3.33034	-5.32035
284.000	3.60146	-5.35364
286.000	3.89557	-5.35113
288.000	4.20301	-5.28144
290.000	4.49059	-5.12703
292.000	4.72925	-4.91355
294.000	4.88765	-4.68184
296.000	4.98159	-4.46423
298.000	5.03318	-4.26642
300.000	5.06448	-4.09359
302.000	5.07841	-3.94523
304.000	5.07994	-3.82129
306.000	5.07719	-3.71398
308.000	5.07367	-3.62100
310.000	5.07674	-3.53956
312.000	5.07416	-3.46823
314.000	5.08066	-3.40653
316.000	5.08703	-3.35155
318.000	5.09131	-3.30462
320.000	5.10631	-3.25722
322.000	5.11214	-3.21940
324.000	5.12355	-3.18084
326.000	5.14194	-3.14341
328.000	5.16594	-3.10927
330.000	5.18356	-3.07678
332.000	5.19874	-3.04667
334.000	5.22578	-3.01594
336.000	5.25029	-2.99213
338.000	5.27430	-2.96867
340.000	5.30124	-2.94738
342.000	5.33389	-2.93184
344.000	5.36549	-2.91917
346.000	5.40150	-2.91026
348.000	5.44479	-2.90417
350.000	5.49781	-2.90401
352.000	5.56231	-2.90892
354.000	5.64408	-2.91877
356.000	5.75222	-2.92460
358.000	5.88600	-2.92787
360.000	6.05492	-2.90309
362.000	6.25366	-2.82993
364.000	6.46277	-2.70096
366.000	6.65189	-2.51186
368.000	6.79771	-2.26735
370.000	6.88427	-1.99102
372.000	6.90837	-1.70132
374.000	6.86590	-1.43182
376.000	6.77072	-1.19176
378.000	6.65163	-0.998273
380.000	6.52020	-0.845807
382.000	6.37989	-0.719429
384.000	6.25958	-0.628192
386.000	6.15173	-0.556487
388.000	6.04901	-0.497803
390.000	5.95257	-0.447766
392.000	5.86415	-0.406872
394.000	5.78790	-0.372812
396.000	5.71087	-0.341727
398.000	5.63775	-0.315263
400.000	5.57228	-0.291767
402.000	5.50921	-0.271161
